Date,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
2024-06-25,207.86090087890625,184.69332885742188,446.784423828125,210.15753911842552,184.86251480101703,447.25008347754516,207.40355450398363,180.23970365125336,442.62320865306464,207.94042486793816,180.27952104144333,444.10935261048957,55549700,18797000,16413400
2024-06-26,212.01670837402344,184.4843292236328,447.98321533203125,213.6173978459433,185.04165121039085,449.4099158773303,209.42180221570723,183.110932952232,444.04988664900225,210.2768291728298,183.31992110432364,444.8524019262736,66213200,13375700,16507000
2024-06-27,212.86181640625,185.96722412109375,448.6668701171875,214.49233130131694,186.60416573269256,451.9562093572158,211.1219370597224,184.5639571501713,447.5968295279366,213.4484006592916,184.7580327717585,448.00304584092294,49772700,13025700,14806300
2024-06-28,209.4019317626953,182.5436553955078,442.82135009765625,214.82042530908265,185.6885612144105,451.1734714446709,209.08379028418835,182.44910807096684,442.28632983499693,214.52215724323335,184.83266950890877,448.88481228887935,82542700,23032400,28362300
2024-07-01,215.49649047851562,183.60853576660156,452.5110168457031,216.2520897818886,184.454465463433,453.1450891922846,210.69442153458442,181.85693510326212,441.5432675183624,210.86343656939636,183.59857382636062,444.5155553424217,60402900,11815900,17662800
2024-07-02,218.99609375,185.7184295654297,455.0374450683594,219.10545818233237,186.05680149471814,455.3445790550665,213.8559957714609,182.1853874478125,448.9244265313974,214.8999110603575,182.59343222565923,449.01362177266395,58046200,12555500,13979800
2024-07-03,220.2687225341797,186.49468994140625,456.5137023925781,220.2687225341797,186.72358679841545,456.76139305889615,217.76329209306175,184.49926454427174,453.65041401249385,218.72768354780237,185.40990137353026,453.957548019874,37369800,7409100,9932800
2024-07-05,225.03103637695312,191.04286193847656,463.240966796875,225.14040083639475,191.3414164524946,464.0236777303131,220.36815696069414,186.42503149573994,454.7303195449201,220.36815696069414,186.42503149573994,455.36439189726417,60412400,14303400,16000300
2024-07-08,226.50247192382812,189.56991577148438,461.9331970214844,226.53229721329785,190.76319226258218,463.37973235023577,221.95889400104966,188.41546958896834,460.16964060410885,225.7766827586142,190.45069711592777,462.24033104325304,59085900,12097600,12962300
2024-07-09,227.35748291015625,189.5301055908203,455.2950744628906,228.07332019577044,191.9385413323128,463.0130936996793,225.0608446065374,189.32110226093286,453.7692915232205,226.6118203351868,190.8338441563582,462.6861553304454,48076100,10198500,17207200
2024-07-10,231.6326141357422,191.73951721191406,461.9430847167969,231.73204187894612,192.3864055827935,462.1511364069266,227.9241899064988,189.7092553720072,454.6213342335764,227.97390377810078,189.83863912053747,456.9595498058476,62627700,12052900,18196100
2024-07-11,226.25392150878906,186.4051055908203,450.4997863769531,231.04603853364384,191.49069121720453,460.4866605260143,224.46432825800636,185.9274032266066,447.37885985942484,230.0518217466028,190.42579626256412,458.70329986086364,64710600,16452000,23111200
2024-07-12,229.20672607421875,185.88760375976562,449.3603820800781,231.29458734662404,187.78848183152007,452.1444226722039,227.357482286545,185.25066215077658,446.48717647887116,227.59609977127653,186.02693426217306,450.1331757277914,53046500,14449100,16324300
2024-07-15,233.04440307617188,187.29086303710938,449.7666320800781,235.8580383346859,188.99268444766693,453.03616716967895,231.7419815445035,185.59898838135626,447.26000362922343,235.11237576276483,185.59898838135626,449.112725062158,62631300,12186000,14429400
2024-07-16,233.4619903564453,184.61370849609375,445.36761474609375,234.9036016458956,189.43058004889969,450.1034589951911,230.9863851256273,184.23551922028437,442.53404808528967,233.64094209406048,188.05718381074823,450.0242112870306,43234300,12760100,17175700
2024-07-17,227.5563507080078,181.7474822998047,439.42303466796875,230.12143192510834,184.34501297780054,440.7407659095282,225.32929956891294,180.75226005054782,435.12312844393387,228.12304640695322,183.797637703532,438.5016326704633,57345900,17376600,21778000
2024-07-18,222.8834991455078,178.36373901367188,436.3021545410156,229.10730558155058,183.17066446932398,440.5426175824252,220.9845567217071,177.35856997341122,430.38730015927666,228.94822726389444,182.6630913853447,440.23548357189634,66034600,17877200,20794800
2024-07-19,223.01275634765625,178.5329132080078,433.0722351074219,225.4883615119168,181.10058835460111,437.0650374995757,221.9887143107171,178.00544664695926,428.00945262308335,223.5198165983548,179.50822673030132,429.09929755421246,49151500,14485900,20940400
2024-07-22,222.664794921875,182.4739990234375,438.8484191894531,226.4626951020567,183.41945708962345,440.493088848888,221.799816014305,181.0309146643325,434.8556468413205,225.69714393989972,181.47877680937106,437.70904816681343,48201800,16303900,15808800
2024-07-23,223.70867919921875,182.72279357910156,440.74078369140625,225.6275251901848,184.33504860936617,444.2480920401895,221.39215262314627,182.45407934542916,439.00694900358457,223.07238116072335,182.9616371771349,439.7995470523178,39960300,23772600,13107100
2024-07-24,217.27610778808594,173.53689575195312,424.9381103515625,223.499913948863,177.09979316518073,437.4019218843712,215.87427379105335,172.7407301149813,423.64021365061654,222.70453756630337,174.55202668074418,436.3814375263218,61777600,31250700,26805800
2024-07-25,216.23220825195312,168.35179138183594,414.5351257324219,219.57277716709376,174.36292680180097,425.82981495843836,213.3787958392943,168.24231633215,413.6533626134747,217.663867640833,173.4174687468147,424.8390522151794,51391200,28967900,29943800
2024-07-26,216.69949340820312,167.8740692138672,421.34161376953125,218.22064384945838,169.02853058164533,424.9579215661057,214.76075857434793,165.07253154698373,413.41551271082733,217.4352041073067,167.96365075090284,414.33694493801545,41601300,25150100,23583800
2024-07-29,216.9778594970703,170.31239318847656,422.78814697265625,218.0317267787177,171.33747091931275,428.15806348242296,214.50225443638584,168.90912613275006,420.77690004799786,215.7052633263403,169.6853982942399,427.59332152811265,36311800,13768900,15125800
2024-07-30,217.53463745117188,171.0388946533203,419.0133361816406,219.05578793157815,172.12368324954326,425.0866855808969,214.87012855591783,169.30720249002144,413.5046682551027,217.92238139381377,171.00903920101226,423.7689846137446,41643800,13681400,32687600
2024-07-31,220.79566955566406,172.32272338867188,414.485595703125,222.52561225525915,175.06954646783507,417.8839046232563,219.3540582246071,170.8995628862014,408.4022980048962,220.15937140820574,174.08427099128053,416.6157295335089,50036300,15650200,42891400
2024-08-01,217.09716796875,171.62606811523438,413.2569885253906,223.1817695634113,174.84063162092647,423.5113878535516,215.76492117798517,169.6953345864165,409.2741336141255,223.07240511518174,171.15831245883476,416.9030180044247,62501000,17177800,30296400
2024-08-02,218.58848571777344,167.5954132080078,404.71661376953125,224.29529507499745,169.39677815477577,411.16648811391514,216.45092586682142,165.5950220433498,400.60495493552725,217.88258518105536,167.38642504910325,408.6796642573762,105568600,18907800,29437900
2024-08-05,208.0597381591797,159.8724822998047,391.4998779296875,212.26527065556354,165.1471626241353,397.3354847916009,194.866477978878,155.85179157780124,382.0182715597293,197.9386040162881,156.61810168379614,385.57513628803423,119548600,34907800,40709200
2024-08-06,206.0315399169922,159.77296447753906,395.9186706542969,208.77558795019922,161.5743294063401,401.92272047285906,199.90717605667754,157.37449052925194,394.8189385631437,204.11270880558044,160.17604343746325,396.30508262297985,69660500,36146500,24946500
2024-08-07,208.6065673828125,159.98196411132812,394.7495422363281,212.40446750854989,164.00265500347186,406.2919206772892,205.19639601521322,159.4744062706463,393.79841858999345,205.70344110024527,162.46007278594325,404.865250325625,63516400,19334200,20650900
2024-08-08,212.07638549804688,163.0572052001953,398.97021484375,212.9612378528938,164.70927773325022,402.11091551932753,207.62229843313003,161.25585540820182,396.24561755012843,211.87754516998305,161.56835056938579,398.7225241806935,47161100,15733600,20203000
2024-08-09,214.9894256591797,164.59979248046875,402.26947021484375,215.5262960046125,164.72917622078774,404.2807173346427,210.7441160828828,160.16109496385226,398.54422293378025,210.8733691090516,160.87269034972158,400.2978620699852,42201600,13549200,19276700
2024-08-12,216.52230834960938,163.1666717529297,403.05218505859375,218.49313190431408,165.9035327207418,404.98418448253045,214.60125621149956,162.76858895923837,400.50591757780563,215.06908018890428,165.20189926850557,403.29987574188414,38028100,12435000,16762900
2024-08-13,220.24496459960938,165.13720703125,410.1856689453125,220.8620875715453,165.74429316110744,411.11698828818714,217.99542439436792,163.9827608577529,405.7866802044894,217.99542439436792,164.39577137564402,405.80648457334803,44155300,12717600,19414300
2024-08-14,220.69290161132812,161.255859375,413.0093078613281,221.99683071433236,164.1718684537156,413.8613794713292,218.6822548419691,158.76780375891238,408.6400711388976,219.548234966672,163.4254517688893,410.9683392009438,41960600,22515900,18267000
2024-08-15,223.6790008544922,162.39041137695312,417.89263916015625,224.3060872818483,162.73874523594782,417.972029702109,221.72807374055304,160.71844529990557,414.5477559984779,223.55956160665437,161.43500652889347,416.671793760154,46414000,18392500,20752100
2024-08-16,225.00283813476562,163.95291137695312,415.35174560546875,225.77922361016536,166.15234394400667,418.20035477297347,222.6139468974481,162.30083887346805,414.1904506066069,222.88270038911833,162.62926402314056,417.4658786225156,44340200,16853100,22775600
2024-08-19,224.84356689453125,167.5954132080078,418.388916015625,224.94310972106823,167.66508605156648,418.60727787010427,222.00676340736013,165.29645234474324,413.3566884761521,224.67435623990076,166.20210819569164,415.8380594178836,40687800,13100800,15234000
2024-08-20,225.460693359375,168.1527557373047,421.63458251953125,226.11763957317405,169.59582494285056,422.68668148594463,224.4056062095116,167.85418602921922,418.4981559756192,224.72413110884563,167.93380563043442,418.557706461252,30299000,12622500,16387600
2024-08-21,225.3511962890625,166.8291015625,420.9794921875,226.92387876417723,167.8342705134661,423.22263097030424,224.00745927475182,165.7741684645605,418.57751173597626,225.47065071716546,166.192159964543,420.9199114166435,34765500,15269600,16067300
2024-08-22,223.4898681640625,164.69932556152344,412.4534606933594,227.28221598709214,168.61054147594697,423.6097249060729,222.86278176595104,164.241516672691,411.5204628076481,226.7347608131935,168.23235218455866,421.1978093601494,43695300,19123800,19361900
2024-08-23,225.78916931152344,166.6300506591797,413.68426513671875,227.16278137803022,167.14757047076415,416.1358609497773,223.29080225181497,164.86851824613433,409.01927543893964,224.61464290366072,165.75426542328995,413.87285176004434,38677300,14281600,18493800
2024-08-26,226.12757873535156,167.12765502929688,410.4088439941406,226.2271215594374,168.57073935308924,414.17061105594456,222.8528263811224,165.52536188230883,408.274870910172,225.70952621277567,167.35158609633652,413.26738834241513,30602200,11990300,13152800
2024-08-27,226.97366333007812,165.5850830078125,410.7562561035156,227.7898720189865,167.44116278726227,411.2723704046003,223.84820980142854,165.36613289768596,407.19301072311185,224.9530683997657,166.80920212469354,409.7835476962891,35934600,13718200,13492900
2024-08-28,225.44078063964844,163.71405029296875,407.5403747558594,228.79516410710562,166.59024181530037,411.9075816112939,224.6345202420592,162.4998780060163,404.2748820734033,226.864148811834,165.98315567182416,411.7884806509906,38052200,15208700,14882700
2024-08-29,228.72547912597656,162.61929321289062,410.0416259765625,231.84098409749413,166.82909384063865,418.90507669309693,227.81970629152008,161.20806893331059,407.54041469455717,229.03405579277157,165.26658777613255,411.84807149198764,51906300,17133800,17045200
2024-08-30,227.9391632080078,164.32113647460938,414.0316467285156,229.33267166766268,164.49032242468166,414.37901443017955,226.42620031745173,162.62926178800114,409.05896964037805,229.123652992766,163.43538933253365,412.50311373853776,52990800,18498800,24308300
2024-09-03,221.73805236816406,157.85218811035156,406.3890380859375,227.93918848340573,162.5994020868109,416.7512462836699,220.1454580764442,157.10079051671096,403.99699269665393,227.49127608514226,162.53471021638023,414.79592463376775,50190600,26533100,20313600
2024-09-04,219.82691955566406,157.0560302734375,405.8530578613281,220.75260404502964,159.6336524111022,408.1756176150405,216.47252073588626,156.68780287831035,401.356814564364,220.6331648046219,157.31976357808833,402.8853476688359,43840200,17410700,15135800
2024-09-05,221.349853515625,157.8422393798828,405.34686279296875,224.43548398740054,160.24569419514802,410.021757358501,220.4938367652657,156.767397633428,403.10369367639237,220.60332780966414,157.0261499260267,404.5825811257243,36615400,14139500,14195500
2024-09-06,219.7970733642578,151.4031524658203,398.7067565917969,224.19659618640478,158.4592739545079,407.5900477606274,218.75193438162455,151.20907685487566,397.81343868271165,222.9125635200513,157.93180742316588,406.0118992328487,48423000,24999100,19609500
2024-09-09,219.8866424560547,149.0214385986328,402.6967468261719,220.24497537072617,154.10375958652725,405.6049064318399,215.7061019102892,147.68608891991994,399.1533416913916,219.79706302441255,153.09726740287832,404.2054095225525,67180000,28057700,15295100
2024-09-10,219.09034729003906,149.48980712890625,411.1135559082031,220.45399594379384,151.77187464600306,413.2276585385216,215.72600018375593,149.0244312819417,404.6619913629379,217.905857501112,150.92481609573323,405.1582655587275,51591000,20401800,19594300
2024-09-11,221.62852478027344,151.62237548828125,419.8876953125,222.05652550259597,151.95123295490748,420.83059814465895,216.88061769002928,148.18434227300756,406.527971667463,220.4340868524661,150.5660537380805,412.4038716868024,44587100,18991500,19266900
2024-09-12,221.73805236816406,155.00062561035156,423.81817626953125,222.5144379086487,155.0703901694335,424.18541433930886,218.80172088165384,152.9677064304605,416.62220020874884,221.4692988539641,154.27316129669887,420.1556701684846,37455600,20980800,17395700
2024-09-13,221.4692840576172,157.82081604003906,427.38140869140625,223.00214343080088,158.72267655824004,428.61215900524985,220.8820208371711,155.5686585082356,422.2896305914577,222.54428285449177,155.8197835538955,422.65686865025475,36766600,16733900,15874600
2024-09-16,215.3179168701172,158.4386749267578,428.1258239746094,216.21374159471785,158.68780800030433,430.2995073976486,212.92902562434276,157.0634554949007,425.0290778075874,215.5368837592455,157.78095996318476,427.3913478501723,59357400,14157600,13834700
2024-09-17,215.7857208251953,159.72418212890625,431.9074401855469,215.8952118613641,161.0296368970047,438.5575267353336,213.50633585708556,158.85720396814236,429.0488958810436,214.75054527350213,159.53483857520496,436.949603136594,45519300,12064800,18874200
2024-09-18,219.66766357421875,160.2523651123047,427.59979248046875,221.67831024616868,161.06952893986823,432.78089656665435,216.5322467283196,159.10635898971154,427.20277916114134,216.54221012404864,160.29223492168077,431.75857288155333,59894900,16756500,18898000
2024-09-19,227.8097686767578,162.67391967773438,435.4210510253906,228.75538000957175,164.41785100496014,438.21010954856746,223.58941994126667,161.9584072561854,433.64438094484007,223.94775287051627,164.24844235787742,437.94213239056506,66781300,17548200,21706600
2024-09-20,227.1428680419922,164.06907653808594,432.02655029296875,232.01021467188832,164.17869569883612,435.966968827051,226.56555305015522,162.61413269593567,430.98438654289276,228.90467282845125,163.94949752849521,433.96203187473805,318679900,46362700,55167100
2024-09-23,225.42088317871094,162.50453186035156,430.2796936035156,228.38707413181643,166.0322495638778,433.2076933933247,224.7639369712135,162.3849376425891,427.182947247431,226.2868480598011,164.76664926653692,431.04394501505726,54146000,15648400,15128900
2024-09-24,226.31671142578125,163.07254028320312,425.9720153808594,228.28755007923567,163.97938829958474,430.1208604741096,224.6843092769655,161.4681227180186,422.9248844858402,227.59078065470555,163.68042557699044,429.77346247181356,43556100,18774100,17015800
2024-09-25,225.32135009765625,162.4248046875,428.8901062011719,226.2370864319121,163.64753959851393,429.8925898519273,222.98224544035924,162.21053868701378,425.3765064150849,223.88801837861104,162.4048697838993,426.6270968939567,42308700,13607900,13396400
2024-09-26,226.4660186767578,163.2618865966797,428.0960388183594,227.44147457763864,164.92609369322952,432.05629715674354,224.36579263659118,162.9330291168763,425.93229062231114,226.24703661091274,164.45772230131644,431.847870478453,36636700,18234500,14492000
2024-09-27,226.73475646972656,164.71681213378906,424.8305358886719,228.45675318264773,166.39099425359143,428.6320130497984,226.24703611440785,163.26188353562077,424.2846464096371,227.40166606122023,163.34160794188523,428.30445513023994,34026000,13604300,14896100
2024-09-30,231.920654296875,166.6102294921875,427.0935363769531,231.920654296875,166.77963815016724,427.21266762088106,228.58616671135624,164.0690692107404,422.20028035570283,228.9743594736852,164.20858311765755,425.0191139919029,54541900,14070100,16807300
2024-10-01,225.16209411621094,167.83596801757812,417.55517578125,228.5861456381701,169.8489675197396,425.28713605707173,222.70353511874544,165.32470236578393,415.6891800010871,228.45675818805825,168.2744446621951,425.25736081760834,63285000,18629500,19092900
2024-10-02,225.72946166992188,166.7298126220703,414.0217590332031,226.31672490502262,168.29437559381142,419.6693623993433,221.98688498556473,165.67349084272,413.6048753371549,224.84358511910924,167.1782491049807,419.4311301629545,32880600,12745000,16582300
2024-10-03,224.6245880126953,166.6301727294922,413.4361267089844,225.75930638603796,167.32774229896964,416.4236768512481,222.28548343692833,164.79654173931067,411.20289276743637,224.09704443839323,165.2449934394312,414.51800085029123,34044200,11004300,13686400
2024-10-04,225.74935913085938,167.97547912597656,412.959716796875,226.9437971307691,168.96205155988855,416.62222309915006,223.09172964492672,166.38103659730547,411.87784259208183,226.8442543024003,168.75277308995237,415.1234652064613,37245100,11422100,19169700
2024-10-07,220.66302490234375,163.8199462890625,406.4883117675781,224.6444949275546,169.31083385834447,414.0018807182257,220.30469199255066,163.56085336185615,405.9523271087282,223.46000516495792,168.55347477474996,412.9001664479973,39505400,14034700,20919800
2024-10-08,224.72413635253906,165.12539672851562,411.6197509765625,224.93315503301397,165.5240187663917,412.5626841012525,222.2158058701156,163.7402174593827,405.1285060524599,223.26094483680066,164.85632875368378,407.83814388099404,31855700,11723900,19229300
2024-10-09,228.47665405273438,162.4945526123047,414.3492431640625,228.68568791487783,165.68345289594726,417.247497795826,223.78848153487698,160.56127753869376,411.2127866111198,224.18662246797504,164.28332624636454,412.7611596791307,33591100,19666400,14974300
2024-10-10,227.9789581298828,162.6141357421875,412.7413330078125,228.43683384781116,163.74122571102308,414.2400908209317,226.11762582538967,161.07948266881212,410.0713753239967,226.7248005882391,161.54785407298462,412.13589300844654,28183500,12900500,13848400
2024-10-11,226.4958953857422,163.94949340820312,413.2177734375,228.34727968813561,164.69689261111412,414.02173524996044,226.28686151162026,161.93649396405095,410.1706424598083,228.23778864704394,162.76361757331088,413.03912198810315,31759200,10946000,14144900
2024-10-14,230.228515625,165.77316284179688,416.0167236328125,230.65651637799863,167.03874798063788,420.88020441582967,227.54102629778745,164.20859975029586,414.40876988651684,227.64055393917852,164.3381538219398,414.65690697024394,39882100,9981800,16653100
2024-10-15,232.76670837402344,166.32122802734375,415.6197204589844,236.3898456598821,168.5036361085776,419.3318721896264,231.29355345996072,165.47418473029845,412.1656713035286,232.52781469355565,166.56040124373772,419.0340894861109,64751400,14829300,18900200
2024-10-16,230.70626831054688,166.16180419921875,413.0192565917969,231.04468960128423,166.69992496042366,413.2574585271856,228.77525301100687,164.64308687838846,407.421299078938,230.52710945831018,165.45425956276037,412.0763537374333,34082200,9968500,15508900
2024-10-17,231.07456970214844,163.93951416015625,413.61480712890625,232.76670668063704,167.347652613545,419.3517361779106,229.4521309302649,163.80000025408333,412.49322249104364,232.348638945834,166.79957204346408,419.2127648503068,32993800,15113400,14820000
2024-10-18,233.91136169433594,164.4776611328125,415.0440368652344,235.0858880500012,165.79307587756512,416.52292426802023,232.92594240501305,164.17869839804442,413.1582009892299,235.0858880500012,164.29827740960113,414.0316484156336,46431500,13091300,17145300
2024-10-21,235.38450622558594,165.22506713867188,415.659423828125,235.75280253487685,165.6436089021509,415.8380752730999,233.36391138062547,163.73524093121017,410.6669065146117,233.36391138062547,164.00929645176177,413.01924141063614,36254500,11384000,14206100
2024-10-22,234.7673797607422,166.2415313720703,424.32440185546875,235.125712669187,166.88927130726915,427.37150260733677,231.52248717012162,164.0989777289574,414.92496672704124,232.80650456565562,164.128872482528,415.37159535996557,38846600,11958600,25482200
2024-10-23,229.69100952148438,163.9096221923828,421.4360656738281,234.05072423456664,167.01881318974742,427.86776005710016,226.7049068825192,163.065559244841,419.3814831724278,232.99563706556216,165.85285706206346,427.6493981928425,52287000,12754300,19654400
2024-10-24,229.5018768310547,163.95945739746094,421.5650634765625,229.75071868986194,164.47765844887786,422.805748890155,227.3518795258155,162.20556603111856,419.25240890313023,228.9145985013122,164.01924690226363,422.16056824294986,31109500,12764400,13581600
2024-10-25,230.3380126953125,166.41091918945312,424.9595947265625,232.13962556438537,166.81948583900834,429.29702642206786,228.5065400142299,164.65701276843643,423.3913815699701,228.6757506783198,164.79155434851998,423.5799681906594,38802300,14566400,16899100
2024-10-28,232.3187713623047,167.75624084472656,423.4112548828125,233.64261197661628,170.01438944494484,428.7213953393787,231.47271808946843,165.2150804822965,423.1234073407083,232.23915532682838,169.99843848112795,428.4434829749879,36087100,20858300,14882400
2024-10-29,232.5875244140625,170.54652404785156,428.7312927246094,233.2444706163013,171.26402846493147,429.94220298203743,231.24378738741356,168.0751283922846,422.62709584345464,232.0201728307493,168.79760513048487,424.8107144355948,35417200,28916100,17644100
2024-10-30,229.03407287597656,175.52919006347656,429.3069763183594,232.38845656475567,183.1526557004326,435.2324917274877,228.48661770128336,175.13555556673,428.880187758029,231.5324398883544,181.77745153420008,434.18039280239805,47070900,49698300,29749100
2024-10-31,224.8634796142578,172.09115600585938,403.3220520019531,228.76531846185907,177.8012815181652,413.05894946974416,224.32597264925337,171.96160194799086,403.2724064074055,228.27758291037028,174.11411524890076,412.2648925685448,64370100,32801900,53971000
2024-11-01,221.87738037109375,172.05128479003906,407.31207275390625,224.30607958110733,173.21724088954517,412.40385077597955,219.2496106921502,169.71940300277728,404.4634637574288,219.9463649274566,170.94513339774178,405.9622215000355,65276700,21752900,24230400
2024-11-04,220.98153686523438,170.088134765625,405.4162902832031,221.75792231303782,171.32384035785597,407.3617068567998,218.69220372782075,168.8972865104651,402.54784130454914,219.96627293386246,170.64620565642016,406.7463014364753,44944500,16194000,19672300
2024-11-05,222.41488647460938,170.8155975341797,408.39398193359375,222.91257027302564,171.5002116658229,411.808351068097,220.11558975602287,169.77919547335438,405.0391632836315,220.77253601507735,170.23760700138777,405.32701081903,28111300,12518300,17626000
2024-11-06,221.68824768066406,177.71160888671875,417.0489807128906,225.02273483375984,178.0205314702605,417.31698816741806,220.16533664224426,174.43300906747453,407.4609595048601,221.57875664968802,174.74194685689258,409.346825702744,54561100,27061500,26681800
2024-11-07,226.42620849609375,181.6479034423828,422.2598876953125,226.82436463330757,181.946866168645,423.66931984829637,223.52970043689453,178.2696596091349,416.75125581106414,223.5894200604507,178.4888979280021,418.1408176089653,42137700,16730400,19901800
2024-11-08,226.15716552734375,179.23631286621094,419.3913879394531,227.8511489598711,181.71768394425402,423.3218709209174,225.60910803907555,178.94732516919095,418.6370415012291,226.366414165256,181.36889153203384,422.15067113853826,38328800,15021500,16891400
2024-11-11,223.4368133544922,181.3389892578125,414.8951721191406,224.90161465065876,181.45359594984726,421.6444892164841,220.7164746065314,179.36585950258848,412.90014011467326,224.20409384410638,179.44558391367224,419.37154486777723,42005600,12503400,24503300
2024-11-12,223.4368133544922,182.68429565429688,419.87774658203125,224.79200315214243,183.38683749509173,421.27724345465793,222.5698957238352,180.3623737343035,414.09120276331856,223.75568869738083,180.7510206956661,415.1333664626366,40398300,14065800,19401200
2024-11-13,224.3236541748047,179.86412048339844,422.0316162109375,225.84824072641777,181.98175162304454,426.1308158963339,221.97200184604,179.49539319202896,415.09368189625457,223.2175800878685,181.51835254660904,418.4981461257373,48566200,13969700,21502200
2024-11-14,227.41270446777344,176.73500061035156,423.7090148925781,228.06039910056816,179.81926914040582,424.9794756745813,224.20409355692922,175.41957074160206,416.87034165331505,224.22402706703753,179.12667192787285,421.83308381585454,44923900,17925800,30246900
2024-11-15,224.2041015625,173.2869873046875,411.9075927734375,226.11730807125568,175.27009189862946,419.64945830467593,223.47668806811174,172.14595365397622,410.5577414665236,225.59914322363005,175.03091869147002,416.69168340974903,47923700,21708900,28247600
2024-11-18,227.2134246826172,176.18690490722656,412.6619567871094,228.9273417095955,176.2965240630027,415.28226896658396,224.37349996104592,173.81515328545728,409.0292257942814,224.4532188000698,174.34830168881726,411.77857411978533,44633700,18662800,24727000
2024-11-19,227.4724884033203,178.95726013183594,414.67681884765625,229.34584301691135,179.54521049958376,414.82569505476647,225.8582238051146,174.50873574514665,408.48329602030253,226.17708394083317,174.6273263652797,410.03166915459735,36211800,15392900,18133500
2024-11-20,228.18994140625,176.71507263183594,412.3939208984375,229.11664435033194,178.48889888977342,414.18052617467214,225.0909420304879,174.72200805384992,407.52050466835993,227.25326410482543,178.20987106532547,413.76364252316546,35169600,15729800,19191700
2024-11-21,227.71165466308594,168.6531219482422,410.61370849609375,229.3458528412815,174.97113270704511,417.48594978990576,224.91159698015457,164.73674233388783,408.047821251109,228.07038183414417,174.84656617691473,417.2074811714516,42108300,38839400,20780200
2024-11-22,229.05686950683594,165.99237060546875,414.7211608886719,229.90386885981255,167.68148472401768,415.11896888171356,227.2532745036032,165.13535233232582,408.81361962204943,227.2532745036032,166.58032093547257,409.1219230929671,38168300,24497000,24814600
2024-11-25,232.04624938964844,168.8424530029297,416.5013732910156,232.42491005721112,169.86889521703444,418.778836873561,228.92733167542056,166.81949373771081,412.58290247238904,230.64124862727573,167.40745932580006,416.09361024787086,90152800,21395700,27691100
2024-11-26,234.22850036621094,170.02833557128906,425.6510925292969,234.73670603206307,170.9003013307693,426.69537265560376,232.50462429580293,168.84245970545572,416.5610569682543,232.50462429580293,168.90226441618458,417.29700327286355,45986200,14937500,23458900
2024-11-27,234.0989532470703,170.22764587402344,420.6784362792969,234.85627456038557,170.5465282862755,424.895286183322,232.98291999142185,169.0816246654878,419.7137359172663,233.6405889619916,170.08811676168617,422.78684605590655,33498400,12433400,18332400
2024-11-29,236.490478515625,169.8988037109375,421.1458435058594,236.96877632211965,170.27747565922797,422.55809676444443,233.14236346053607,168.16483196940402,415.51677094971404,233.97938842310504,169.47028689871513,417.7942649272981,28481400,9250700,16271900
2024-12-02,238.7424774169922,172.38015747070312,428.6247863769531,239.93822952974793,172.99801785273627,430.63373653101576,236.32108052902282,169.6795633828964,419.00761775180223,236.4306920263062,169.729393040365,419.2662066130162,48137100,16593400,20207200
2024-12-03,241.79165649414062,172.42002868652344,428.84356689453125,241.90126799408412,173.71552376190024,430.1066156030698,238.05492154808562,171.91178746442176,425.40245343840513,238.96170621081686,172.51967279639754,427.4909833141871,38861000,15721500,18302000
2024-12-04,242.15037536621094,175.47935485839844,435.0295715332031,243.24649032811607,175.8181721635722,437.2672755840065,240.39660663197557,172.1509408951326,430.26573974460115,242.01087120786053,172.18083564524355,430.6635477279166,44383900,18239800,26009400
2024-12-05,242.18028259277344,173.70553588867188,440.20111083984375,243.67497660990782,177.09375469777737,442.22997089475297,241.27351311137042,173.40657316935733,433.7863778049247,243.1269343008096,176.70510772443114,435.5268141893356,40033900,16145500,21697800
2024-12-06,241.98098754882812,175.87799072265625,441.14593505859375,243.7646642163996,176.2257795214318,443.6621076103015,241.22368140458013,172.9481833340205,439.3557536946216,242.05074723300527,173.277040817018,439.88285607578405,36870600,13319500,18821000
2024-12-09,245.8771514892578,176.68609619140625,443.58251953125,246.36542364679892,177.62388647962067,445.8798931073043,240.89483838917155,174.99005717397944,438.09269688925554,240.97455722335047,175.30432340630412,440.18122659952354,44649200,19887800,19144400
2024-12-10,246.8935546875,186.09405517578125,440.9072570800781,247.33200068563022,187.59054949085362,447.16289170564096,244.47214254503118,182.24307586273662,439.1867306857862,246.0166626912396,184.1037226081358,441.96149226752044,36914800,34317400,18469500
2024-12-11,245.6180877685547,196.25025939941406,446.5363464355469,249.91283942191654,196.42983139934515,447.8889300799693,245.38889040813984,185.82467078490077,441.62334015579273,247.08288910248365,186.26364486001205,441.62334015579273,45205800,41664500,19200200
2024-12-12,247.0828857421875,193.17745971679688,447.10321044921875,247.8601253939288,196.24526989145363,453.66714837494953,244.81093690846672,192.82827163510754,446.65565750056305,246.01666340683192,195.8412176609105,446.65565750056305,32777500,25197800,20834800
2024-12-13,247.25228881835938,190.93270874023438,444.8257141113281,248.4081739675946,193.88578206005207,448.9629838704377,245.36897496771653,190.81297885426133,443.14494732322726,246.94338782137353,192.25960207158442,445.98933356109154,33155300,18883200,20177800
